trait	transcript	log10p	transcript_Chr	transcript_start
q90TOF_reg_Y94H6A.3.1	Y94H6A.3.1	34.9169172660706	IV	2676512
q90TOF_reg_Y94H6A.4.1	Y94H6A.4.1	35.3360712245667	IV	2672962
q90TOF_reg_Y94H6A.5b.1	Y94H6A.5b.1	29.7306739953214	IV	2688961
q90TOF_reg_Y94H6A.7.1	Y94H6A.7.1	25.4669535675557	IV	2713174
q90TOF_reg_Y94H6A.7.2	Y94H6A.7.2	25.8888321356569	IV	2713174
q90TOF_reg_Y94H6A.8.2	Y94H6A.8.2	23.8323009984708	IV	2716642
q90TOF_reg_Y94H6A.9a.1	Y94H6A.9a.1	17.9566750097541	IV	2720313
q90TOF_reg_Y94H6A.9d.1	Y94H6A.9d.1	22.7005202833128	IV	2722830
q90TOF_reg_Y95B8A.10a.2	Y95B8A.10a.2	35.9929280306959	I	872757
q90TOF_reg_Y95B8A.10b.1	Y95B8A.10b.1	35.4524184007924	I	875470
q90TOF_reg_Y95B8A.10c.1	Y95B8A.10c.1	35.7010407437711	I	873481
q90TOF_reg_Y95B8A.11a.1	Y95B8A.11a.1	34.9811291271386	I	889770
q90TOF_reg_Y95B8A.11b.1	Y95B8A.11b.1	35.3356924937076	I	889767
q90TOF_reg_Y95B8A.11c.1	Y95B8A.11c.1	35.9303331974854	I	889932
q90TOF_reg_Y95B8A.12b.1	Y95B8A.12b.1	32.6510542891065	I	912349
q90TOF_reg_Y95B8A.12e.1	Y95B8A.12e.1	35.7407844045087	I	912441
q90TOF_reg_Y95B8A.12f.1	Y95B8A.12f.1	35.8192046059244	I	912332
q90TOF_reg_Y95B8A.1a.1	Y95B8A.1a.1	34.9061225894751	I	938483
q90TOF_reg_Y95B8A.1b.1	Y95B8A.1b.1	35.056815750119	I	938464
q90TOF_reg_Y95B8A.4.1	Y95B8A.4.1	36.1167752441496	I	907448
q90TOF_reg_Y95B8A.5a.1	Y95B8A.5a.1	35.7870261357995	I	897286
q90TOF_reg_Y95B8A.5b.1	Y95B8A.5b.1	35.8149094203152	I	903485
q90TOF_reg_Y95B8A.6a.1	Y95B8A.6a.1	35.3206794929897	I	882968
q90TOF_reg_Y95B8A.6a.2	Y95B8A.6a.2	35.2776524366251	I	882996
q90TOF_reg_Y95B8A.6c.1	Y95B8A.6c.1	35.3697889853624	I	882918
q90TOF_reg_Y95B8A.6d.1	Y95B8A.6d.1	35.6652653229198	I	883096
q90TOF_reg_Y95B8A.8.1	Y95B8A.8.1	36.5322635403255	I	853451
q90TOF_reg_Y95B8A.8.2	Y95B8A.8.2	35.5276567769454	I	853451
q90TOF_reg_Y95D11A.1.1	Y95D11A.1.1	34.1836671801725	I	10944210
q90TOF_reg_Y95D11A.2	Y95D11A.2	35.0441845884275	I	10958297
q90TOF_reg_Y95D11A.3.1	Y95D11A.3.1	34.8299819124451	I	10940679
q90TOF_reg_Y95D11A.5.1	Y95D11A.5.1	34.2915065042642	I	10952934
q90TOF_reg_Y97E10AL.1.1	Y97E10AL.1.1	35.6418310785553	V	7986172
q90TOF_reg_Y97E10AL.2.1	Y97E10AL.2.1	31.3911263620127	V	7983836
q90TOF_reg_Y97E10AL.2.2	Y97E10AL.2.2	34.9405609942953	V	7983867
q90TOF_reg_Y97E10AL.3.1	Y97E10AL.3.1	34.3492319215555	V	7982647
q90TOF_reg_Y97E10AL.3.2	Y97E10AL.3.2	33.6141689414824	V	7982647
q90TOF_reg_Y97E10AR.1.1	Y97E10AR.1.1	35.68148375886	V	8001463
q90TOF_reg_Y97E10AR.1.2	Y97E10AR.1.2	35.3951921886186	V	8001451
q90TOF_reg_Y97E10AR.2a.1	Y97E10AR.2a.1	36.1064239753993	V	7996178
q90TOF_reg_Y97E10AR.3.2	Y97E10AR.3.2	34.9872516014013	V	8006175
q90TOF_reg_Y97E10AR.4.1	Y97E10AR.4.1	36.0681460468798	V	8008017
q90TOF_reg_Y97E10AR.4.2	Y97E10AR.4.2	33.9716060370906	V	8008016
q90TOF_reg_Y97E10AR.5.1	Y97E10AR.5.1	35.3392657714937	V	8011213
q90TOF_reg_Y97E10AR.5.2	Y97E10AR.5.2	35.035846306063	V	8011225
q90TOF_reg_Y97E10AR.6.1	Y97E10AR.6.1	33.8291684262082	V	8012397
q90TOF_reg_Y97E10AR.7.1	Y97E10AR.7.1	35.241583413468	V	8010491
q90TOF_reg_Y97E10AR.7.2	Y97E10AR.7.2	34.3137943912769	V	8010475
q90TOF_reg_Y97E10AR.8.1	Y97E10AR.8.1	36.4360894535961	V	8005316
q90TOF_reg_Y97E10B.7b.1	Y97E10B.7b.1	35.6617475827401	V	7930475
q90TOF_reg_Y97E10C.1.1	Y97E10C.1.1	35.9967085753046	V	7694551
q90TOF_reg_Y97E10C.1.2	Y97E10C.1.2	35.8542137468609	V	7728813
q90TOF_reg_Y9C12A.1.1	Y9C12A.1.1	36.5006388293039	X	681128
q90TOF_reg_Y9C2UA.1a.1	Y9C2UA.1a.1	35.3941697239181	II	9142344
q90TOF_reg_Y9C2UA.1a.2	Y9C2UA.1a.2	35.5332758980206	II	9142419
q90TOF_reg_Y9C2UA.1b.1	Y9C2UA.1b.1	35.4859608387473	II	9139710
q90TOF_reg_Y9C2UA.1c.1	Y9C2UA.1c.1	36.3624019388248	II	9141634
q90TOF_reg_Y9C9A.13.1	Y9C9A.13.1	35.8528486759069	IV	4966097
q90TOF_reg_Y9C9A.16b.1	Y9C9A.16b.1	35.4799188161614	IV	4973526
q90TOF_reg_Y9C9A.6.1	Y9C9A.6.1	35.4543020093203	IV	4939315
q90TOF_reg_Y9C9A.8.1	Y9C9A.8.1	35.9770248253745	IV	4930345
q90TOF_reg_Y9D1A.2	Y9D1A.2	35.4493260677783	II	7450511
q90TOF_reg_ZC101.2a.1	ZC101.2a.1	35.6364022102175	II	14652130
q90TOF_reg_ZC101.2b.1	ZC101.2b.1	35.887286567918	II	14661265
q90TOF_reg_ZC101.2c.1	ZC101.2c.1	34.9873315238181	II	14652558
q90TOF_reg_ZC101.2d.1	ZC101.2d.1	35.7963577467045	II	14647325
q90TOF_reg_ZC101.2f.1	ZC101.2f.1	35.5367789945221	II	14652141
q90TOF_reg_ZC101.2g.1	ZC101.2g.1	34.9304267871875	II	14647479
q90TOF_reg_ZC101.2i.1	ZC101.2i.1	35.9780958585789	II	14652144
q90TOF_reg_ZC101.2j.1	ZC101.2j.1	33.9124732685121	II	14652558
q90TOF_reg_ZC101.2k.1	ZC101.2k.1	35.7285173456307	II	14652558
q90TOF_reg_ZC101.2l.1	ZC101.2l.1	35.8799592537462	II	14652558
q90TOF_reg_ZC101.2m.1	ZC101.2m.1	35.2772556771693	II	14652143
q90TOF_reg_ZC101.2n.1	ZC101.2n.1	35.3406199871386	II	14652143
q90TOF_reg_ZC101.2o.1	ZC101.2o.1	36.229705779903	II	14652143
q90TOF_reg_ZC101.2p.1	ZC101.2p.1	35.3743771504408	II	14652558
q90TOF_reg_ZC101.3.1	ZC101.3.1	34.2605144486248	II	14678457
q90TOF_reg_ZC116.1.1	ZC116.1.1	35.6673269317586	V	12609826
q90TOF_reg_ZC116.1.2	ZC116.1.2	35.1717252987525	V	12609826
q90TOF_reg_ZC116.2.1	ZC116.2.1	35.669636752466	V	12611682
q90TOF_reg_ZC116.2.2	ZC116.2.2	36.245653798317	V	12611680
q90TOF_reg_ZC116.3.1	ZC116.3.1	35.9588449051005	V	12611329
q90TOF_reg_ZC116.5.1	ZC116.5.1	35.6384343048831	V	12608093
q90TOF_reg_ZC123.1.1	ZC123.1.1	34.9749778054626	I	837996
q90TOF_reg_ZC123.1.2	ZC123.1.2	33.9031608729166	I	837991
q90TOF_reg_ZC123.3a.2	ZC123.3a.2	35.3980556799397	I	803366
q90TOF_reg_ZC123.3b.1	ZC123.3b.1	35.2684817368118	I	812707
q90TOF_reg_ZC123.3c.1	ZC123.3c.1	34.8256825907931	I	819377
q90TOF_reg_ZC123.3d.1	ZC123.3d.1	35.2798971408613	I	823160
q90TOF_reg_ZC123.3e.1	ZC123.3e.1	33.4617560698534	I	827708
q90TOF_reg_ZC123.4a.1	ZC123.4a.1	35.4064694187417	I	841742
q90TOF_reg_ZC13.10.1	ZC13.10.1	35.4975087087678	X	899425
q90TOF_reg_ZC13.1b.1	ZC13.1b.1	35.9643807205221	X	877239
q90TOF_reg_ZC13.2.1	ZC13.2.1	35.4329380086557	X	880629
q90TOF_reg_ZC132.3.1	ZC132.3.1	35.2030801482444	V	4298526
q90TOF_reg_ZC13.3.1	ZC13.3.1	35.1905185452179	X	882951
q90TOF_reg_ZC13.4.2	ZC13.4.2	34.5142098919187	X	892225
q90TOF_reg_ZC142.2.1	ZC142.2.1	34.5441565081724	V	4253502
q90TOF_reg_ZC15.10.1	ZC15.10.1	33.1195989448666	V	20310736
q90TOF_reg_ZC15.3.1	ZC15.3.1	32.1522463582545	V	20303588
q90TOF_reg_ZC15.4	ZC15.4	31.5018997668186	V	20302135
q90TOF_reg_ZC155.1.1	ZC155.1.1	35.9235035506596	III	5225621
q90TOF_reg_ZC155.2.1	ZC155.2.1	36.0952101063136	III	5218987
q90TOF_reg_ZC155.3.1	ZC155.3.1	35.3977258064699	III	5203654
q90TOF_reg_ZC155.3.2	ZC155.3.2	35.7350771379607	III	5203654
q90TOF_reg_ZC155.4.1	ZC155.4.1	35.4853640349845	III	5211781
q90TOF_reg_ZC155.4.2	ZC155.4.2	35.6179543218607	III	5211781
q90TOF_reg_ZC155.7.1	ZC155.7.1	35.0743475792632	III	5207567
q90TOF_reg_ZC155.7.2	ZC155.7.2	35.1898184513835	III	5207421
q90TOF_reg_ZC15.7.1	ZC15.7.1	34.3283668959871	V	20281387
q90TOF_reg_ZC15.8.2	ZC15.8.2	34.8988749712476	V	20278160
q90TOF_reg_ZC168.1.1	ZC168.1.1	35.4275059179109	IV	10716648
q90TOF_reg_ZC168.1.2	ZC168.1.2	35.4473660082056	IV	10716642
q90TOF_reg_ZC168.3a.1	ZC168.3a.1	35.9060146995564	IV	10732832
q90TOF_reg_ZC168.3a.2	ZC168.3a.2	35.6469635812377	IV	10732831
q90TOF_reg_ZC168.4.1	ZC168.4.1	36.2506442608816	IV	10735325
q90TOF_reg_ZC168.4.2	ZC168.4.2	34.8814226277339	IV	10735353
q90TOF_reg_ZC168.5.1	ZC168.5.1	36.0289611526409	IV	10737474
q90TOF_reg_ZC168.6.1	ZC168.6.1	36.3193094208053	IV	10738279
q90TOF_reg_ZC190.10a.1	ZC190.10a.1	35.4876658282757	V	8695476
q90TOF_reg_ZC190.1.1	ZC190.1.1	33.256428859153	V	8683052
q90TOF_reg_ZC190.1.2	ZC190.1.2	34.7097379846768	V	8682957
q90TOF_reg_ZC190.4.1	ZC190.4.1	35.7936024798347	V	8666055
q90TOF_reg_ZC190.4.2	ZC190.4.2	34.7453230476479	V	8666065
q90TOF_reg_ZC190.7.1	ZC190.7.1	36.2089325547	V	8686069
q90TOF_reg_ZC190.8.1	ZC190.8.1	36.569503820179	V	8686952
q90TOF_reg_ZC196.1	ZC196.1	34.9110016557265	V	8742804
q90TOF_reg_ZC196.2.1	ZC196.2.1	35.1500225833352	V	8739437
q90TOF_reg_ZC196.3a.1	ZC196.3a.1	35.6623751013218	V	8736669
q90TOF_reg_ZC196.4.1	ZC196.4.1	35.7346827097082	V	8733106
q90TOF_reg_ZC196.5.1	ZC196.5.1	35.6874879784537	V	8729416
q90TOF_reg_ZC196.7.1	ZC196.7.1	33.1811589924779	V	8716495
q90TOF_reg_ZC196.7.2	ZC196.7.2	35.2314984938965	V	8716493
q90TOF_reg_ZC204.11	ZC204.11	35.8811653870369	II	1653838
q90TOF_reg_ZC204.12.1	ZC204.12.1	39.1533842117969	II	1653798
q90TOF_reg_ZC204.12.2	ZC204.12.2	38.7572844419772	II	1653798
q90TOF_reg_ZC204.14.1	ZC204.14.1	39.154575098231	II	1661806
q90TOF_reg_ZC204.16	ZC204.16	39.6719506445998	II	1646597
q90TOF_reg_ZC204.2.1	ZC204.2.1	39.8996830191975	II	1663699
q90TOF_reg_ZC204.3.1	ZC204.3.1	39.1900886210944	II	1655217
q90TOF_reg_ZC204.7.1	ZC204.7.1	37.5137983964764	II	1652455
q90TOF_reg_ZC204.9.1	ZC204.9.1	40.1594687931547	II	1649138
q90TOF_reg_ZC21.10.1	ZC21.10.1	35.4397606372251	III	8530077
q90TOF_reg_ZC21.2a.1	ZC21.2a.1	34.5562918414552	III	8535131
q90TOF_reg_ZC21.2b.1	ZC21.2b.1	34.7262433429511	III	8535920
q90TOF_reg_ZC21.3b.1	ZC21.3b.1	36.3187381790838	III	8525073
q90TOF_reg_ZC21.3c.1	ZC21.3c.1	35.5640248834293	III	8525100
q90TOF_reg_ZC21.3d.1	ZC21.3d.1	34.1524886985007	III	8525096
q90TOF_reg_ZC21.3e.1	ZC21.3e.1	35.6541413065419	III	8525073
q90TOF_reg_ZC21.8.1	ZC21.8.1	36.1644563044215	III	8518904
q90TOF_reg_ZC239.7.1	ZC239.7.1	29.6546623067187	II	3192420
q90TOF_reg_ZC247.1.1	ZC247.1.1	35.3233016690847	I	10264306
q90TOF_reg_ZC247.2.1	ZC247.2.1	36.0909321650346	I	10255582
q90TOF_reg_ZC247.3.1	ZC247.3.1	34.3578503950121	I	10248227
q90TOF_reg_ZC247.3.2	ZC247.3.2	34.0339426250597	I	10248227
q90TOF_reg_ZC250.1a.1	ZC250.1a.1	33.5208533728231	V	5799673
q90TOF_reg_ZC250.2.2	ZC250.2.2	34.3162414645762	V	5792329
q90TOF_reg_ZC250.3.1	ZC250.3.1	33.9732277665401	V	5794688
q90TOF_reg_ZC250.4.1	ZC250.4.1	34.9040436113293	V	5812316
q90TOF_reg_ZC250.4.2	ZC250.4.2	35.1862116952895	V	5812313
q90TOF_reg_ZC250.5.1	ZC250.5.1	36.2937479860093	V	5805767
q90TOF_reg_ZC262.10.1	ZC262.10.1	35.1971465334135	III	8345699
q90TOF_reg_ZC262.13.1	ZC262.13.1	34.5015131013964	III	8326214
q90TOF_reg_ZC262.1	ZC262.1	35.4486705872701	III	8340797
q90TOF_reg_ZC262.2a.1	ZC262.2a.1	35.619835577861	III	8332062
q90TOF_reg_ZC262.2a.2	ZC262.2a.2	35.3238041440654	III	8332217
q90TOF_reg_ZC262.2b.1	ZC262.2b.1	35.5434393844436	III	8332223
q90TOF_reg_ZC262.2b.2	ZC262.2b.2	34.5411352672265	III	8332223
q90TOF_reg_ZC262.3.1	ZC262.3.1	35.2239324574903	III	8326512
q90TOF_reg_ZC262.3.2	ZC262.3.2	33.5726789955067	III	8326512
q90TOF_reg_ZC262.4.1	ZC262.4.1	35.6032773449334	III	8333520
q90TOF_reg_ZC262.5.1	ZC262.5.1	35.9316863302834	III	8342224
q90TOF_reg_ZC262.7.1	ZC262.7.1	35.0597890238754	III	8343771
q90TOF_reg_ZC262.8.1	ZC262.8.1	33.0339824842078	III	8330893
q90TOF_reg_ZC262.9.1	ZC262.9.1	35.1971465334135	III	8337504
q90TOF_reg_ZC266.1.1	ZC266.1.1	35.3688206619	V	4694972
q90TOF_reg_ZC302.1.1	ZC302.1.1	35.4661072331439	V	10733928
q90TOF_reg_ZC302.1.2	ZC302.1.2	35.3448823355251	V	10733928
q90TOF_reg_ZC302.2a.1	ZC302.2a.1	36.5118679300672	V	10737116
q90TOF_reg_ZC302.3.1	ZC302.3.1	35.8877159732262	V	10739274
q90TOF_reg_ZC308.1a.1	ZC308.1a.1	36.5673783142319	I	6369748
q90TOF_reg_ZC308.1a.2	ZC308.1a.2	35.0580667463917	I	6369934
q90TOF_reg_ZC308.1b.1	ZC308.1b.1	35.3898694074394	I	6381375
q90TOF_reg_ZC308.1c.1	ZC308.1c.1	35.3174659792137	I	6376660
q90TOF_reg_ZC308.1f.1	ZC308.1f.1	35.3262146229488	I	6377619
q90TOF_reg_ZC308.4a.1	ZC308.4a.1	35.5595950307057	I	6368270
q90TOF_reg_ZC308.4b.1	ZC308.4b.1	35.2742748220704	I	6368287
q90TOF_reg_ZC317.1	ZC317.1	35.3743758259696	V	5471833
q90TOF_reg_ZC317.3.1	ZC317.3.1	35.5870455186494	V	5449287
q90TOF_reg_ZC317.6.1	ZC317.6.1	36.0960951009126	V	5465822
q90TOF_reg_ZC317.6.2	ZC317.6.2	35.5118583054906	V	5465800
q90TOF_reg_ZC317.7.1	ZC317.7.1	35.8442851740249	V	5468714
q90TOF_reg_ZC328.1.2	ZC328.1.2	34.1828024355182	I	6404585
q90TOF_reg_ZC328.2.1	ZC328.2.1	34.9395183298088	I	6386143
q90TOF_reg_ZC328.2.2	ZC328.2.2	35.2862216844328	I	6386143
q90TOF_reg_ZC328.3a.1	ZC328.3a.1	35.3634113740763	I	6409050
q90TOF_reg_ZC328.3a.2	ZC328.3a.2	36.3786458465882	I	6409049
q90TOF_reg_ZC328.3b.1	ZC328.3b.1	35.5625827678805	I	6409393
q90TOF_reg_ZC328.4.1	ZC328.4.1	35.6302071093148	I	6407458
q90TOF_reg_ZC334.10.2	ZC334.10.2	35.4705473721062	I	14018799
q90TOF_reg_ZC334.11.2	ZC334.11.2	35.9848921476057	I	14027234
q90TOF_reg_ZC334.1.1	ZC334.1.1	36.0880945253692	I	14037151
q90TOF_reg_ZC334.2.1	ZC334.2.1	36.0971708491778	I	14034954
q90TOF_reg_ZC334.3.1	ZC334.3.1	36.1062071645134	I	14031147
q90TOF_reg_ZC334.9.1	ZC334.9.1	35.2592436265701	I	14012369
q90TOF_reg_ZC373.1a.1	ZC373.1a.1	36.119722175012	X	10054281
q90TOF_reg_ZC373.1b.1	ZC373.1b.1	35.5946102558274	X	10054281
q90TOF_reg_ZC373.2.1	ZC373.2.1	35.3625464125033	X	10057925
q90TOF_reg_ZC373.3b.1	ZC373.3b.1	36.1537177879385	X	10060525
q90TOF_reg_ZC373.4.1	ZC373.4.1	36.0974482200172	X	10062451
q90TOF_reg_ZC373.4.2	ZC373.4.2	34.9626770125144	X	10062437
q90TOF_reg_ZC373.5.1	ZC373.5.1	35.9893859851285	X	10072210
q90TOF_reg_ZC373.6.1	ZC373.6.1	35.1204788823625	X	10075154
q90TOF_reg_ZC373.6.2	ZC373.6.2	35.0031349579989	X	10075154
q90TOF_reg_ZC373.7.1	ZC373.7.1	36.0947111354872	X	10077597
q90TOF_reg_ZC374.1.1	ZC374.1.1	35.4173287491639	X	10049460
q90TOF_reg_ZC374.2.2	ZC374.2.2	35.5844865357074	X	10034732
q90TOF_reg_ZC376.1.1	ZC376.1.1	35.4382332691459	V	14175505
q90TOF_reg_ZC376.2a.1	ZC376.2a.1	35.741051581024	V	14171639
q90TOF_reg_ZC376.2b.1	ZC376.2b.1	33.6140535604485	V	14171647
q90TOF_reg_ZC376.2c.1	ZC376.2c.1	35.6258633502944	V	14174125
q90TOF_reg_ZC376.3.1	ZC376.3.1	36.4142320957695	V	14168362
q90TOF_reg_ZC376.4.2	ZC376.4.2	33.8105735697036	V	14178077
q90TOF_reg_ZC376.5.1	ZC376.5.1	34.3608984802254	V	14183126
q90TOF_reg_ZC376.5.2	ZC376.5.2	33.3454044360764	V	14183126
q90TOF_reg_ZC376.6a.1	ZC376.6a.1	33.6936427403638	V	14185686
q90TOF_reg_ZC376.6b.1	ZC376.6b.1	36.3629757298933	V	14185691
q90TOF_reg_ZC376.7a.1	ZC376.7a.1	35.4135033558951	V	14193681
q90TOF_reg_ZC376.7a.2	ZC376.7a.2	34.0858059793559	V	14194440
q90TOF_reg_ZC376.7b.1	ZC376.7b.1	35.4356242932292	V	14193663
q90TOF_reg_ZC376.7b.2	ZC376.7b.2	35.5083043717916	V	14194440
q90TOF_reg_ZC376.7c.1	ZC376.7c.1	35.4838675078559	V	14193687
q90TOF_reg_ZC376.7c.2	ZC376.7c.2	35.1758486535519	V	14194440
q90TOF_reg_ZC376.8.1	ZC376.8.1	36.3921610731329	V	14180247
q90TOF_reg_ZC395.10.1	ZC395.10.1	34.5221415109818	III	5273800
q90TOF_reg_ZC395.10.2	ZC395.10.2	35.4375376277736	III	5273801
q90TOF_reg_ZC395.2.1	ZC395.2.1	34.2815313833282	III	5277894
q90TOF_reg_ZC395.3a.1	ZC395.3a.1	32.7332382461132	III	5275225
q90TOF_reg_ZC395.3a.2	ZC395.3a.2	35.5777469898624	III	5275288
q90TOF_reg_ZC395.3b.1	ZC395.3b.1	35.5528198070506	III	5275289
q90TOF_reg_ZC395.4.1	ZC395.4.1	36.6111713071708	III	5270144
q90TOF_reg_ZC395.5.1	ZC395.5.1	35.4543064919963	III	5267809
q90TOF_reg_ZC395.5.2	ZC395.5.2	35.1158109459293	III	5267809
q90TOF_reg_ZC395.6.2	ZC395.6.2	35.4365890327048	III	5265111
q90TOF_reg_ZC395.7.1	ZC395.7.1	34.8302772144761	III	5263943
q90TOF_reg_ZC395.8.1	ZC395.8.1	36.1683984971222	III	5268579
q90TOF_reg_ZC404.1.1	ZC404.1.1	35.3063797513875	V	6794189
q90TOF_reg_ZC404.16.1	ZC404.16.1	35.0933536967914	V	6772210
q90TOF_reg_ZC404.16.2	ZC404.16.2	35.6297143833047	V	6772220
q90TOF_reg_ZC404.2.1	ZC404.2.1	35.9692194889344	V	6787952
q90TOF_reg_ZC404.3a.1	ZC404.3a.1	36.1550616133465	V	6785457
q90TOF_reg_ZC404.3a.2	ZC404.3a.2	37.349986981757	V	6785451
q90TOF_reg_ZC404.3b.1	ZC404.3b.1	35.1776793906023	V	6785451
q90TOF_reg_ZC404.8.1	ZC404.8.1	35.3299986424534	V	6783187
q90TOF_reg_ZC404.8.2	ZC404.8.2	35.9980814129518	V	6783187
q90TOF_reg_ZC404.9.1	ZC404.9.1	36.0216794420258	V	6788438
q90TOF_reg_ZC410.10.1	ZC410.10.1	35.3838283593623	IV	9092217
q90TOF_reg_ZC410.10.2	ZC410.10.2	34.087830252457	IV	9092264
q90TOF_reg_ZC410.1a.1	ZC410.1a.1	35.6641229438842	IV	9070010
q90TOF_reg_ZC410.1d.1	ZC410.1d.1	34.8382612325103	IV	9070003
q90TOF_reg_ZC410.2.2	ZC410.2.2	33.8513830450563	IV	9074667
q90TOF_reg_ZC410.3a.2	ZC410.3a.2	35.5056719864676	IV	9076500
q90TOF_reg_ZC410.3b.1	ZC410.3b.1	36.5627978952557	IV	9076594
q90TOF_reg_ZC410.4a.2	ZC410.4a.2	34.8511810942503	IV	9082355
q90TOF_reg_ZC410.4b.1	ZC410.4b.1	35.4659799236364	IV	9082355
q90TOF_reg_ZC410.5a.1	ZC410.5a.1	34.6517992799948	IV	9088448
q90TOF_reg_ZC410.7.2	ZC410.7.2	35.5293195096002	IV	9092192
q90TOF_reg_ZC412.10.1	ZC412.10.1	35.8112324337191	V	14875944
q90TOF_reg_ZC412.10.2	ZC412.10.2	33.5406326779362	V	14875943
q90TOF_reg_ZC412.1a.1	ZC412.1a.1	35.7905694744673	V	14852825
q90TOF_reg_ZC412.3a.1	ZC412.3a.1	34.9243601437046	V	14870068
q90TOF_reg_ZC412.3a.2	ZC412.3a.2	35.6627440343563	V	14870064
q90TOF_reg_ZC412.3b.1	ZC412.3b.1	34.7789084630425	V	14868516
q90TOF_reg_ZC412.5.1	ZC412.5.1	36.0118484074149	V	14874130
q90TOF_reg_ZC412.6.1	ZC412.6.1	36.3829288016212	V	14878348
q90TOF_reg_ZC412.7.1	ZC412.7.1	36.4963290976571	V	14880435
q90TOF_reg_ZC412.8.1	ZC412.8.1	35.3541430570939	V	14879529
q90TOF_reg_ZC412.9.1	ZC412.9.1	36.1674317602706	V	14881317
q90TOF_reg_ZC416.1.1	ZC416.1.1	35.0821395607154	IV	3637079
q90TOF_reg_ZC416.2.2	ZC416.2.2	35.5192382637397	IV	3633613
q90TOF_reg_ZC416.4.1	ZC416.4.1	35.6195335847726	IV	3606784
q90TOF_reg_ZC416.6a.1	ZC416.6a.1	36.2565117791623	IV	3609218
q90TOF_reg_ZC416.8a.1	ZC416.8a.1	35.8566585671674	IV	3618259
q90TOF_reg_ZC416.8b.1	ZC416.8b.1	36.0089666987878	IV	3613933
q90TOF_reg_ZC434.10.1	ZC434.10.1	33.7378019302211	I	10333471
q90TOF_reg_ZC434.2.1	ZC434.2.1	35.8695852266579	I	10330879
q90TOF_reg_ZC434.2.2	ZC434.2.2	37.0295917155344	I	10330867
q90TOF_reg_ZC434.3.1	ZC434.3.1	34.6360279554272	I	10334661
q90TOF_reg_ZC434.4.2	ZC434.4.2	35.0341990418177	I	10331945
q90TOF_reg_ZC434.5.2	ZC434.5.2	34.4966854091561	I	10336394
q90TOF_reg_ZC434.6a.1	ZC434.6a.1	35.4095984279197	I	10340997
q90TOF_reg_ZC434.6b.1	ZC434.6b.1	34.8604260573545	I	10340997
q90TOF_reg_ZC434.7b.1	ZC434.7b.1	34.3774972944274	I	10345738
q90TOF_reg_ZC434.7b.2	ZC434.7b.2	33.6527820756992	I	10345738
q90TOF_reg_ZC434.8.1	ZC434.8.1	36.1125287265433	I	10348055
q90TOF_reg_ZC434.8.2	ZC434.8.2	35.123779912824	I	10348028
q90TOF_reg_ZC434.9a.1	ZC434.9a.1	35.2420341688187	I	10356253
q90TOF_reg_ZC434.9a.2	ZC434.9a.2	35.9443565862077	I	10356248
q90TOF_reg_ZC434.9b.1	ZC434.9b.1	36.1394421937735	I	10356251
q90TOF_reg_ZC434.9c.1	ZC434.9c.1	35.1899599795843	I	10356311
q90TOF_reg_ZC434.9e.1	ZC434.9e.1	34.6833186183334	I	10356253
q90TOF_reg_ZC443.1.1	ZC443.1.1	36.0621837112483	V	12808422
q90TOF_reg_ZC443.2.1	ZC443.2.1	35.8280321660822	V	12810212
q90TOF_reg_ZC443.3.2	ZC443.3.2	35.6888334613819	V	12812258
q90TOF_reg_ZC443.4.1	ZC443.4.1	35.5197238033423	V	12816912
q90TOF_reg_ZC443.5.1	ZC443.5.1	35.0414006041753	V	12820260
q90TOF_reg_ZC443.6.1	ZC443.6.1	35.5440251955361	V	12825024
q90TOF_reg_ZC449.1.1	ZC449.1.1	34.6154454222839	X	5024420
q90TOF_reg_ZC449.2.1	ZC449.2.1	35.5090651171336	X	5021215
q90TOF_reg_ZC449.3a.1	ZC449.3a.1	35.5094369732899	X	5018395
q90TOF_reg_ZC449.3a.2	ZC449.3a.2	35.4074460493252	X	5017924
q90TOF_reg_ZC449.3b.1	ZC449.3b.1	35.4438886895475	X	5018018
q90TOF_reg_ZC449.4.1	ZC449.4.1	35.0720900622404	X	5028159
q90TOF_reg_ZC449.4.2	ZC449.4.2	36.232618405887	X	5028159
q90TOF_reg_ZC449.5.1	ZC449.5.1	34.866305081561	X	5035030
q90TOF_reg_ZC449.7.1	ZC449.7.1	35.2986849516089	X	5014040
q90TOF_reg_ZC449.8.1	ZC449.8.1	35.4832149862449	X	5016075
q90TOF_reg_ZC449.8.2	ZC449.8.2	35.1267686762406	X	5016023
q90TOF_reg_ZC455.10.1	ZC455.10.1	33.7620464448142	V	12785153
q90TOF_reg_ZC455.1a.1	ZC455.1a.1	34.4053960469883	V	12779260
q90TOF_reg_ZC455.1b.1	ZC455.1b.1	35.033409275125	V	12775378
q90TOF_reg_ZC455.1c.1	ZC455.1c.1	35.4177145865667	V	12773522
q90TOF_reg_ZC455.3.1	ZC455.3.1	35.8158504787838	V	12798327
q90TOF_reg_ZC455.4.1	ZC455.4.1	35.4500125755231	V	12795481
q90TOF_reg_ZC455.4.2	ZC455.4.2	35.5792791910096	V	12795481
q90TOF_reg_ZC455.5a.1	ZC455.5a.1	35.4764907572678	V	12793014
q90TOF_reg_ZC455.6a.1	ZC455.6a.1	36.3272692786027	V	12790677
q90TOF_reg_ZC455.6b.1	ZC455.6b.1	35.575564281076	V	12790703
q90TOF_reg_ZC47.10	ZC47.10	29.1126884548269	III	1282401
